generation,min,max,mean,stdev
82,392.90221908447336,454.5572002016559,441.3049682117746,10.661611755301731
83,392.90221908447336,452.0845669645473,439.6199992877748,10.60314396993256
84,392.90221908447336,450.4880189083326,438.2633424586338,10.482630195554329
85,392.90221908447336,448.6914642206517,436.67762854244603,10.268046573735083
86,392.90221908447336,447.07831006038367,435.10948949705664,10.03917226403804
87,391.6022896140926,445.44241661685857,433.88746552840655,9.993150955689106
88,388.2842745158813,444.04100036828805,432.6839966245369,10.071069973572607
89,388.2842745158813,442.7515908214311,431.6349719014988,9.98619893983795
90,388.2842745158813,441.82889890343847,430.6511503930636,9.778691765092427
91,388.2842745158813,440.8123262285482,429.51955325144854,9.698413162665664
92,387.8571349273493,439.5573394812202,428.3656614046921,9.812046782346682
93,385.44175616040025,438.51156833333505,427.062545949036,10.030208781172865
94,385.44175616040025,437.13130756386386,425.9600912050905,10.040851042329846
95,385.44175616040025,436.21145818975236,425.2413400977112,10.00294393079265
96,385.44175616040025,435.31642284824375,424.49355841076937,9.971651890264805
97,385.44175616040025,434.70606949621344,423.88698863958945,9.852910613895116
98,385.44175616040025,433.8415024982379,423.3380284105023,9.789918556954966
99,385.44175616040025,433.1545479426032,422.83797752866076,9.711550876337046
100,385.44175616040025,432.46135112623193,422.03097467299614,9.915822886487186
101,385.44175616040013,432.04268782700973,421.3175962097444,9.97110959983279
102,385.44175616040013,431.6215795239018,420.84114628858583,9.910058029585782
103,385.44175616040013,431.0608970591841,420.5411626190127,9.76736254820761
104,385.44175616040013,430.5884744331441,420.0252093806674,9.704151588197952
105,385.44175616040013,430.2100196126589,419.7412785302958,9.602628976446324
106,385.44175616040013,429.779827531397,419.38004034379924,9.504558437816597
107,385.44175616040013,429.50170036567516,419.01410758350806,9.462873772194383
108,385.44175616040013,429.0707896972626,418.6956458583276,9.381793252808135
109,385.44175616040013,428.6074258028021,418.401033706346,9.269047363500277
110,385.44175616040013,428.25231325733444,418.04992479135444,9.285710449060968
111,385.44175616040013,427.9650450298592,417.76745281224305,9.228438186968411
112,385.44175616040013,427.664170716687,417.52699181780105,9.152861691550557
113,385.44175616040013,427.31387373476105,417.31206778802834,9.049794829859703
114,385.44175616040013,427.1203474790335,416.99490701724113,8.959302251337604
115,385.44175616040013,426.73948468107994,416.6828664910512,8.883509116104857
116,385.44175616040013,426.22234881252274,416.3722752239782,8.846751782226004
117,385.44175616040013,425.96348467746117,416.17304635967037,8.753893188199061
118,385.44175616040013,425.6444778686033,415.8840004018104,8.757549858845586
119,385.44175616040013,425.2681529177205,415.65280713496975,8.691010948655203
120,385.44175616040013,425.11229693247014,415.41285106392235,8.597186275512676
121,385.44175616040013,424.70451995613035,415.2178199450259,8.51097647303626
122,385.44175616040013,424.5992090193161,415.0446288168373,8.458989811107974
123,385.44175616040013,424.3784427701193,414.7458821014207,8.445900969867
124,385.44175616040013,424.17622091704465,414.5123495454343,8.416173369014366
125,385.44175616040013,423.88904781946934,414.34466450390255,8.39539497121691
126,385.44175616040013,423.6486935434175,414.1666232696657,8.349361348665278
127,385.44175616040013,423.4632610273709,413.9969143131648,8.324980168177328
128,385.44175616040013,423.2752321732409,413.850816146487,8.325527766760938
129,385.44175616040013,423.0493522480078,413.66135949670496,8.288849559796258
130,385.44175616040013,422.97353334041526,413.48722469978134,8.234212403460964
131,385.44175616040013,422.87959245321287,413.36981322852887,8.195595234028625
132,385.44175616040013,422.7495566885857,413.2073377484821,8.141548327073464
133,385.44175616040013,422.51744675094466,413.06354929040043,8.080464459205459
134,385.44175616040013,422.46273043567095,412.91887615917983,8.039025953155408
135,385.44175616040013,422.3762646266356,412.8033410846268,8.029851581609574
136,385.44175616040013,422.2353327672002,412.6443465202473,8.038189986162717
137,385.44175616040013,422.1181979484891,412.5602838677676,7.996300918184835
138,385.44175616040013,422.0517571617882,412.48082195761947,7.966675276026774
139,385.44175616040013,421.8932523983443,412.35708331759463,7.920243258555603
140,385.44175616040013,421.666301279707,412.17628976780827,7.872275107356779
141,385.44175616040013,421.6103267731894,412.03107988942753,7.839589118721158
142,385.44175616040013,421.30931989438227,411.9225295983182,7.790656479084064
143,385.44175616040013,421.1919089248417,411.88790703766114,7.773935677459188
144,385.44175616040013,421.0849104766839,411.79175574601965,7.731891773205613
145,385.44175616040013,420.95084391115466,411.61020231980535,7.675514345162077
146,385.44175616040013,420.7204179696517,411.5015265713465,7.598486133573825
147,385.44175616040013,420.5966304415644,411.3616863254689,7.5505464126440645
148,385.44175616040013,420.4701565951376,411.3173622887236,7.531409213532386
149,385.44175616040013,420.2631858028027,411.1606073158917,7.523275719259784
150,385.44175616040013,420.1669134570948,411.1162252361105,7.514721024480642
151,385.44175616040013,420.081249941561,411.0434556024152,7.483348516694174
152,385.44175616040013,420.02625159479294,411.0163206526444,7.47982109995332
153,385.44175616040013,420.00500812579986,410.9514429092761,7.454833854653329
154,385.44175616040013,419.8879884785945,410.8851675043327,7.419894417350195
155,385.44175616040013,419.8305814923397,410.83698722710466,7.393689360638688
156,385.44175616040013,419.7589316617023,410.73823016608435,7.3538241453362945
157,385.44175616040013,419.65486465582205,410.64217617953943,7.301435446065811
158,385.44175616040013,419.6516954018014,410.6081752094932,7.278458630173623
159,385.44175616040013,419.5789926198778,410.5463462970492,7.256462845849836
160,385.44175616040013,419.459575128595,410.46154751712487,7.226485635281371
161,385.44175616040013,419.36504649335944,410.36207091509493,7.200061540111576
162,385.44175616040013,419.28708104920184,410.31489901781976,7.17640092506991
163,385.44175616040013,419.28371871276363,410.3040069091916,7.167008436996696
164,385.44175616040013,419.28106948873216,410.2927822891502,7.157106413626403
165,385.44175616040013,419.2509225127579,410.2600349849134,7.136410119189425
166,385.44175616040013,419.2341598195124,410.21962026554536,7.113073698071079
167,385.44175616040013,419.07609121533875,410.15641707525805,7.07787283579021
168,385.44175616040013,419.0040514061099,410.1316229403311,7.0583989657053765
169,385.44175616040013,418.9762951958438,410.04593743953035,7.056257600373865
170,385.44175616040013,418.9159791749911,410.0112168704968,7.033091256792147
171,385.44175616040013,418.80214040194636,409.910853004775,7.006669724038624
172,385.44175616040013,418.64434053247516,409.8232716405828,6.955745442115916
173,385.44175616040013,418.6087499538643,409.80257033312563,6.937507402946182
174,385.44175616040013,418.53898862022146,409.7665271499391,6.923054162885673
175,385.44175616040013,418.4891114547563,409.74114302433935,6.905040991958865
176,385.44175616040013,418.4361646516403,409.69195293372144,6.886958515316128
177,385.44175616040013,418.38949597346505,409.6526073236504,6.876562570309425
178,385.44175616040013,418.2762426253834,409.6274876565981,6.854557314483673
179,385.44175616040013,418.1184427559123,409.58170099284234,6.823368008961798
180,385.44175616040013,418.08421332534823,409.52655229295294,6.777256707129852
181,385.44175616040013,418.01420397095177,409.483773600194,6.757508891718605
182,385.44175616040013,417.900123568675,409.45023345608655,6.737734993407323
183,385.44175616040013,417.87389382663025,409.4440345632802,6.731535834740552
184,385.44175616040013,417.8052209012272,409.40959011400236,6.706475801933893
185,385.44175616040013,417.79739243232245,409.3760372795199,6.693824024441278
186,385.44175616040013,417.7933219237995,409.34248547358976,6.669800965424998
187,385.44175616040013,417.7131114511375,409.30087014305,6.653181059358326
188,385.44175616040013,417.7035072224053,409.2581360893774,6.623189462304196
189,385.44175616040013,417.67084340939573,409.23854606256396,6.605521410251161
190,385.44175616040013,417.6349982414033,409.20199822742256,6.6006031175599755
191,385.44175616040013,417.63366224062514,409.1807575239674,6.591673004724758
192,385.44175616040013,417.63366224062514,409.1807575239674,6.591673004724758
193,385.44175616040013,417.4864571824174,409.1416115249163,6.56256463277589
194,385.44175616040013,417.4566684490938,409.11909186358236,6.552799015748713
195,385.44175616040013,417.4566684490938,409.1078812470829,6.548108657463778
196,385.44175616040013,417.4548671674135,409.092600158227,6.545475176290966
197,385.44175616040013,417.45424493874367,409.09196407211215,6.544692582255297
198,385.44175616040013,417.4146659425087,409.0829296924554,6.535223590064648
199,385.44175616040013,417.3552527834991,409.05115764013135,6.513162676627571
