generation,min,max,mean,stdev
0,1038.6923284383124,1232.8430136419443,1150.8828052294361,34.206180876060465
1,1038.6923284383124,1252.807324961251,1148.0108895358662,34.5273754413708
2,1028.9044047305506,1222.4485942848144,1144.7191266979103,33.630847481571685
3,1019.1267081488087,1156.228556069863,1122.3546987358593,24.183973388265116
4,1019.1267081488087,1137.0451648407209,1109.360620560594,21.102521009884526
5,1019.1267081488087,1123.8051569149227,1100.2816331499628,19.40424938370054
6,1019.1267081488087,1115.6838445300198,1093.932465124081,18.167273515451274
7,1019.1267081488087,1110.3848922973598,1088.6620625729522,17.040040957897652
8,1019.1267081488087,1105.3750918978237,1083.9998560672402,16.529082067992018
9,1019.1267081488087,1115.9417865731518,1092.2901549708931,19.208959961456504
10,1019.1267081488087,1108.3419518881624,1085.6183614731463,17.978044308312572
11,1019.1267081488087,1102.8526011182603,1080.6905980687554,16.834629220400945
12,1005.7761293534321,1106.1322080281118,1083.2380163375697,17.498966152859943
13,1001.6299900327649,1100.1357676303667,1078.3622411050244,16.947060063624207
14,1001.6299900327649,1099.2161692931033,1077.5519406708318,17.154431095901746
15,1001.6299900327649,1096.4565340623558,1075.0101875986547,16.790274133168683
16,1000.8289531188728,1093.6980347275342,1072.5422243455837,16.523740038732775
17,1000.8289531188728,1090.2464543546528,1069.540415710576,16.363262831228024
18,1000.8289531188728,1087.9849034681517,1067.8358238228057,16.017669443413503
19,996.4687693788476,1085.477629080397,1065.6576187700907,15.757270292376175
20,996.4687693788476,1083.6310559865237,1064.0782314101293,15.54777542902121
21,996.4687693788476,1081.4988305287964,1062.5012054966953,15.131975926635993
22,996.4687693788476,1080.1790420331058,1061.2011842053541,14.996025831884076
23,968.1018963410769,1078.4751081942427,1059.626890872041,15.175744668074197
24,968.1018963410769,1076.875261874641,1058.2673416040006,14.890875168331949
25,968.1018963410769,1074.863498449693,1056.6771681217992,14.609489400084893
26,968.1018963410769,1073.4407875412232,1055.1481396414545,14.561784586371758
27,968.1018963410769,1071.5154709973892,1053.8092011515364,14.325768990661759
28,968.1018963410769,1070.0053296279991,1052.4911908401045,14.078849049237062
29,968.1018963410769,1068.4076861402148,1051.3735776692606,13.867427328947649
30,968.1018963410769,1066.9210764184902,1050.3193708544045,13.6422751411717
31,968.1018963410769,1065.8514229489863,1049.2262124315425,13.495339850570986
32,961.5554382853542,1064.4853570889193,1047.944435503636,13.670624297844213
33,961.5554382853542,1063.2696580662432,1046.5672379390653,13.634355994854138
34,957.0539456696783,1061.727764516009,1045.4320382806,13.797063981134798
35,956.6029975926433,1060.3538264225767,1044.3421124041022,13.906989818213203
36,956.6029975926433,1059.4422390500397,1043.2636932884254,14.15927218630961
37,956.6029975926433,1058.4491470778537,1042.1361260565377,14.240212427757752
38,956.6029975926433,1057.2398171080454,1040.8985516415755,14.0932148340098
39,956.6029975926433,1055.7563261018877,1039.4913958859463,14.490366539406812
40,956.6029975926433,1054.652741349722,1038.3118626017801,14.250193428882277
41,956.6029975926433,1053.549173910493,1037.1644344843176,14.26549226982705
42,956.6029975926433,1052.2579320302927,1035.938393909641,14.242423850587873
43,956.6029975926433,1050.749987996466,1034.742307108342,14.352065627445805
44,956.6029975926433,1049.0883205342232,1033.4041895519917,14.362118506927956
45,956.6029975926433,1047.941560277294,1032.2497439448505,14.306360481936483
46,956.6029975926433,1046.889023383829,1031.1138531813924,14.177065133039257
47,956.6029975926433,1045.436017322788,1029.8143201216199,13.907638002377821
48,956.6029975926433,1044.238782795321,1028.6276608160902,13.909847124000493
49,956.6029975926433,1043.0154703386138,1027.214704410457,13.91136563553455
50,956.6029975926433,1041.9412872745702,1026.2487131646913,13.952090289093107
51,956.6029975926433,1040.7800144185194,1025.1426226472477,14.151610739632543
52,942.9152752540415,1039.509632574142,1023.540158527442,14.831364134061895
53,942.9152752540415,1038.5950741757922,1022.3116463582893,15.138575954134215
54,942.9152752540415,1037.2895610213084,1021.1061271685656,15.163880448759235
55,942.9152752540415,1036.0773457109897,1019.9786024160165,15.193068542395551
56,942.9152752540415,1034.8513798084498,1018.7589470144367,15.46128807576275
57,942.8982404787322,1033.6013527982482,1017.0365057559665,16.066845236325207
58,942.8982404787322,1032.5720974516773,1015.7093015211223,16.227372698368722
59,942.8982404787322,1031.3798678206144,1014.265335039362,16.629585857904495
60,942.8982404787322,1030.3395345660604,1012.9058548484309,16.780185119318464
61,942.8982404787322,1029.2643620998724,1011.4472843532201,16.79784672775923
62,942.8982404787322,1028.431696124164,1010.115173759997,16.952787285812057
63,942.8982404787322,1027.2262915770168,1008.1590530269712,17.204464223656412
64,942.8982404787322,1026.0913417529416,1006.5019446509496,17.53626456437553
65,942.8982404787322,1024.577332731584,1004.7280230708316,17.676774026683944
66,942.8982404787322,1023.026963494403,1002.6237431185318,17.61761195074699
67,942.8982404787322,1020.7204784249443,1000.2969280432172,17.58784555596086
68,942.8982404787322,1018.6215524845886,997.9025139736843,17.482477150506412
69,942.8982404787322,1016.2139433593483,994.7193957952345,17.27519331330135
70,942.3446917950167,1013.7532281638686,991.5983905080861,16.72013628222161
71,942.3446917950167,1010.543950872221,988.3401457480943,15.676277840659266
72,939.8093091313607,1006.1239252086958,985.1838269710704,14.48276222405134
73,939.8093091313607,1001.1758606846761,981.4122977814621,13.156274690728893
74,939.8093091313607,996.3738414507344,978.2662680974403,11.825933699931978
75,939.8093091313607,991.4427006558933,975.4671497758239,10.659364174410264
76,939.8093091313607,987.4166180632748,973.2887866021346,10.02430330105639
77,939.8093091313607,983.9802532271755,971.3686526488779,9.41103696559376
78,939.8093091313607,981.3919414968883,969.7877527538228,9.093807263759174
79,939.8093091313607,979.1808770525937,968.2942264195938,8.756601533033878
80,939.8093091313607,977.5040538897913,967.1613770346299,8.542074447577335
81,939.8093091313607,975.9258495807135,966.0375239278629,8.366588404046341
82,937.9109605215325,974.8548938948209,964.9831092007767,8.233394305237807
83,935.2881384930984,973.5167780372649,964.1380393111904,8.210869005020436
84,935.0164244533374,972.5996359018282,963.2856781937447,8.182213079898936
85,935.0164244533374,971.4625500036665,962.2057275904732,8.06188087149525
86,935.0164244533374,970.4374324718486,961.0453147494314,7.98960867609578
87,926.5604046741145,968.941817944812,959.7408105646598,7.938534229205351
88,926.5604046741145,968.0691383005446,958.8959722713986,7.94473802701246
89,926.5604046741145,967.1484164825841,957.8358023674984,7.953944991051604
90,923.7532723915182,966.1217225844649,956.7357847539055,7.895872607994674
91,923.7532723915182,965.0905232962778,955.6800916796248,7.721848333097672
92,923.7532723915182,964.2819124232145,954.7563231838735,7.637743895458755
93,923.7532723915182,963.4004520340881,953.8415840729853,7.470769285601408
94,923.7532723915182,962.589479153349,952.8554110159362,7.421975933472919
95,923.7532723915182,961.3253081864569,951.7796185506852,7.126257739626358
96,923.7532723915182,960.3201593762402,950.8024040686715,6.945610690016503
97,923.6506717848378,959.1221184534342,949.6175907510286,6.794167768894425
98,923.3552687339162,957.8294360088215,948.6076282850815,6.681864305585437
99,922.5533646794441,956.64388428331,947.5662493531364,6.538734799832734
100,922.5533646794441,955.3865214663671,946.5636119738157,6.545035040212581
101,922.5533646794441,954.4741707572341,945.737576535607,6.436824257151437
102,922.5533646794441,953.1964566334744,944.8203674840883,6.343327164176102
103,921.1917809950239,952.0638438885958,944.0343776234047,6.282997187245546
104,921.1917809950239,951.0528804963326,943.2522146583392,6.235509000292107
105,919.9918732829499,950.0193067822726,942.6006321993034,6.206109908461421
106,919.9918732829499,949.2461466187898,941.8299915528645,6.1869326565809
107,919.9918732829499,948.5944846604267,941.2303130161115,6.228552958314594
108,919.9918732829499,947.6002176689734,940.3331635151926,6.177901538414078
109,919.1899692284777,947.0718979319463,939.6004015249367,6.207072300029209
110,919.1899692284777,946.1992825766771,938.8598132319258,6.097331543832757
111,918.7731486478899,945.3848972200992,938.0285864402836,5.99033802592485
112,918.7731486478899,944.7415704108463,937.3450909324708,5.798112053772032
113,916.7713368813437,943.924684115654,936.5449080094253,5.688248197317962
114,916.7713368813437,943.0327267330093,935.8786361235889,5.564690169349794
115,916.7713368813437,942.6713665285857,935.4513399448375,5.469097751090217
116,916.7713368813437,942.1243615151029,934.9063508099664,5.297768141165329
117,916.7713368813437,941.5596730599026,934.4626296419525,5.139051109766287
118,911.2983855866423,940.8252906628614,934.0001146364598,5.076576719006611
119,911.2983855866423,939.9905671897836,933.4889897347416,4.897279310097601
120,911.2983855866423,939.4287294327953,932.9298442842935,4.82104043719953
121,911.2983855866423,938.8002649616654,932.4002133321876,4.769614339744081
122,911.2983855866423,938.1359421146158,932.0218839817201,4.648805831881405
123,909.8537566016632,937.5028194338048,931.5886080282668,4.612353878457098
124,909.8537566016632,936.831122102436,931.1932863394887,4.49995294698931
125,909.8537566016632,936.269762473636,930.8249577826617,4.468765218963595
126,906.4903611506968,935.9423959740113,930.4433640927612,4.506914798882216
127,906.4903611506968,935.3718288137981,929.9091561622026,4.409575587768167
128,906.4903611506968,935.1097944278781,929.5249884492733,4.322787477601699
