generation,min,max,mean,stdev
65,1450.8549135434557,1541.4692210046082,1514.4736993811434,19.43943371219041
66,1450.8549135434557,1530.7292223806871,1506.313976873268,17.428715428160835
67,1443.6065631657964,1521.6120669242218,1499.687209167429,16.136985671159213
68,1443.6065631657964,1513.6649720419557,1493.6595905580778,14.714318412617226
69,1439.7436297135432,1506.416658748716,1488.1357057049843,13.432524488129792
70,1398.8946034780772,1499.9341285487087,1482.6240677064775,12.807531528900867
71,1392.7920821726723,1493.165076182593,1477.252063389621,12.386683005877208
72,1392.7920821726723,1487.583341444272,1472.6639761465833,11.953859558029265
73,1392.7920821726723,1482.6053833908506,1468.2808182756855,11.934048656515342
74,1392.7920821726723,1477.8075773391802,1464.0132885279595,11.614183739803085
75,1392.7920821726723,1473.3178321389082,1459.5432984306299,11.700323147522846
76,1392.7679070083616,1469.136174081514,1455.191828970273,11.586057022387836
77,1386.6653857029567,1465.16875621293,1451.4162635237115,11.749586669573985
78,1386.6653857029567,1461.3719173059249,1447.5355102281255,11.875669004651542
79,1386.6653857029567,1457.6876603839696,1444.2083651903563,11.689781371524639
80,1382.9329844556967,1454.3740697311507,1440.8565353214256,11.944082857885812
81,1382.9329844556967,1451.0429874857596,1437.1924201955064,11.963424626794712
82,1382.4237402087024,1447.7185311385194,1433.9087025369708,11.91018548674259
83,1381.6143057879985,1444.4998025176503,1430.4910871743218,11.694426299336918
84,1381.6143057879985,1440.3937125469758,1426.891801629217,11.677162803900895
85,1365.1851646522507,1437.269912204523,1423.6720242485485,11.688835613653106
86,1347.7831669301684,1434.3119493999045,1420.3832397744975,12.161177404037513
87,1347.7831669301684,1431.2781834712,1417.6050023637952,12.115187773380786
88,1347.7831669301684,1428.958293946957,1414.8102013187206,12.237854597044505
89,1347.7831669301684,1426.6636616665712,1412.375696401733,12.060607694879543
90,1347.7831669301684,1423.3575497583986,1409.4392078673432,11.876692599485573
91,1347.7831669301684,1420.86701110821,1406.8984037806856,11.693789093880131
92,1334.4846557229343,1418.0768974485763,1404.316477622909,11.837909509294366
93,1334.4846557229343,1415.4201762559478,1401.7965654179789,11.597372774996717
94,1334.4846557229343,1412.928053605915,1399.3455237449418,11.627898800689008
95,1318.7379285122943,1410.4157088635106,1396.7782918911332,11.70294380733543
96,1317.3873162616567,1408.0525952192645,1394.1823422314853,12.072950597215456
97,1317.3873162616567,1405.6751308248292,1391.5221431503114,12.190260313141145
98,1317.3873162616567,1403.0424356464516,1388.7020685296343,12.44710401226064
99,1316.9375911859279,1400.493069603738,1385.9080485647382,12.662328586339063
100,1316.9375911859279,1398.230579431602,1383.4895357952923,12.860257331148242
