generation,min,max,mean,stdev
0,832.6797435745099,1020.633370446468,984.8797012464038,32.5799739213974
1,811.670410153584,992.6753228799886,958.0225425705222,31.06067976152786
2,790.3653961586848,976.0136434074406,940.4569288810973,30.698086182947407
3,790.3653961586848,959.2158208022121,925.6750437052746,30.061644057049325
4,790.3653961586848,947.4018706337936,915.026967622177,29.7339156378589
5,710.7974751312684,936.2608172988123,903.2831929890649,30.965980055067178
6,710.7974751312684,925.2367782334156,890.7189792489072,31.457085086600564
7,710.7974751312684,915.7324002303471,881.3347588813962,31.253923800422935
8,681.7152304975913,907.3055769872661,871.7307742617365,31.90597760022956
9,679.6428091065981,898.5267162774605,861.5680511961406,31.926546798327987
10,679.6428091065981,889.3689657601064,853.5535456265491,30.489772112943513
11,679.6428091065981,882.3901419214628,846.7229163138356,29.383133153829643
12,679.6428091065981,874.1639769598484,839.559218530123,28.351619084444433
13,670.6707795335114,866.0114897966774,833.3557003683609,28.16347309028718
14,647.0391624869668,859.2520264492207,827.0874662216883,28.446628654733644
15,647.0391624869668,853.1990077510579,822.1430216662968,28.053370813819157
16,647.0391624869668,846.4186360664283,816.4722574731215,27.589058747280323
17,647.0391624869668,841.0223827135268,811.4126807588739,27.805443575424036
18,647.0391624869668,836.0799826878923,805.9523005019162,29.18233811573622
19,646.8712821919197,830.738381046195,800.2975278485177,31.155558747461335
20,639.5448523508942,825.8667444839168,793.66675202938,34.167439270161275
21,636.551031047352,820.8372104013147,787.1619980507746,36.342880221557024
22,636.0035320352999,815.6924967555112,779.4175901777916,39.03882096542615
23,622.4530577846197,810.6001595519086,770.6938013212795,42.697617631600004
24,622.1263099021786,804.9630428368803,758.0883581138921,46.514125802951604
25,622.1263099021786,796.984353883553,742.3258371305401,49.02927849164078
26,622.1263099021786,784.863943955411,721.6524252250784,47.61923560195443
27,616.3331755569649,757.6817765566478,691.5394141776264,36.590228602547526
28,616.078281945341,707.8291126461334,667.511582659421,20.670459185449253
29,611.1306012318569,680.2935977009788,654.3213087722071,14.307797404236371
30,611.1306012318569,660.916651495064,645.8455235702149,10.158231649647826
31,611.1306012318569,652.7856667022069,641.0505658854624,9.062741606369892
32,611.1306012318569,647.8901621965559,637.707643385819,8.227710723424325
33,611.1306012318569,644.4117140073668,634.9949432333445,7.4986456790201945
34,611.1306012318569,641.6953602424487,632.610858584439,7.104850513381076
35,610.2955776414585,639.1223536592381,630.3259041898299,6.736296807372887
36,610.2955776414585,637.1463512247958,628.6963623273024,6.310557730554804
37,610.2955776414585,634.9677235442343,627.1714284486994,5.834186735005005
38,610.2955776414585,633.1333985429294,625.9007091011637,5.568832242267565
39,610.2955776414585,631.7835961224284,624.9377221028234,5.336010830411863
40,610.2955776414585,630.831683924305,624.083304928745,5.1493128548094305
41,610.2955776414585,629.8914311845493,623.3501532605587,4.972144626515149
42,610.2955776414585,629.2722564068955,622.7568936220889,4.841107885181348
43,610.2955776414585,628.6863047194312,622.2473440165313,4.6884647684083856
44,610.2955776414585,627.9961895987726,621.8362883935104,4.527636549973401
45,605.8910091007853,627.4075737220261,621.5283860285209,4.434014962296561
46,605.8910091007853,626.8302434725606,621.2644173781675,4.325029416052144
47,605.8910091007853,626.5711640687368,621.103620082622,4.291384599340183
48,605.8910091007853,626.3381467125207,620.9298720150983,4.264710884285482
49,605.8910091007853,626.0945204861796,620.7676833253505,4.18826911655399
50,605.8910091007853,625.8117726296106,620.6147679435747,4.110017844663537
51,605.8910091007853,625.7137472670959,620.4939148987775,4.090523041428983
52,605.8910091007853,625.5526029190779,620.3990529964158,4.053879445999505
53,603.430790686358,625.4078025807825,620.2350790380159,4.033928380848597
54,603.430790686358,625.1993868635631,620.0777622012415,4.019266202160712
55,603.430790686358,625.069997405956,620.0053518275583,3.979982945151687
56,603.430790686358,624.9573101689106,619.8645401891677,3.9342257747169365
57,603.430790686358,624.8353751802713,619.7506570863313,3.8969708998207877
58,603.0600088340533,624.6767851868652,619.5801246145419,3.909604848862774
59,603.0600088340533,624.3094814724021,619.3467683838061,3.8850067899764182
60,603.0600088340533,624.1779829858054,619.1962423427464,3.9187578334165503
61,603.0600088340533,624.0566663131845,619.0823974255662,3.9213288889001063
62,603.0600088340533,623.723477362724,618.8909754707231,3.8939816820006903
63,599.3495476245951,623.4756644113402,618.6802681545753,3.976606736272404
64,599.3495476245951,623.3742998937505,618.5605710386128,3.9873693873815355
65,599.3495476245951,623.1348971116095,618.4776105987415,3.952444650171388
66,599.3495476245951,622.9877191727992,618.3711844713886,3.93905824825519
67,599.3495476245951,622.9034313578646,618.2402133220339,3.9906371928607935
68,599.3495476245951,622.7911847606238,618.1310716049148,4.0102622779154
69,599.3495476245951,622.656097647609,618.0543662015679,4.006332848715881
70,599.3495476245951,622.5811059256117,617.9769368311562,3.9973075723275184
71,599.3495476245951,622.5176471483501,617.8738950476748,4.005755210721522
72,599.3495476245951,622.441915283146,617.6761471505567,4.0341078308095835
73,599.3495476245951,622.4089832465805,617.538509023575,4.05499196639602
74,599.3495476245951,622.3567711961196,617.4371088853544,4.065309874406075
75,599.3495476245951,622.2785519901213,617.364404466173,4.052685830773399
76,599.3495476245951,622.1865255791588,617.2796070955816,4.040236217540444
77,599.3495476245951,622.1038803156462,617.1829582018302,4.034691973796206
78,599.3495476245951,621.830444735518,617.0220906800282,4.023541553642536
79,599.3495476245951,621.7298444227453,616.867145108249,4.064710761573582
80,599.3495476245951,621.6475266595163,616.7331326133958,4.067278251794567
81,599.3495476245951,621.5426652054291,616.5912030541248,4.043566069551938
82,599.3495476245951,621.4427186206705,616.4772907143632,4.029331607957682
83,598.6972770816225,621.379212070333,616.3407401484246,4.0991212525129574
84,598.6972770816225,621.3146227066026,616.1977079500815,4.138002601153355
85,598.6972770816225,621.2240078951246,616.043395473438,4.165514186687716
86,598.6972770816225,621.1414918755225,615.9106405706048,4.135706991629968
87,598.6972770816225,621.0071529135739,615.8184035333052,4.106073425149385
88,598.6972770816225,620.9314748406704,615.7044393462902,4.064972392123697
89,598.6972770816225,620.8748304261511,615.5915343244902,4.07578867673882
90,598.6972770816225,620.8051490059097,615.5149394829382,4.049562682482671
91,598.6972770816225,620.6649380353616,615.4539782521236,4.011367073041966
92,598.6972770816225,620.5164327358663,615.3719478412806,3.974105519655126
93,598.6972770816225,620.4248299882104,615.3077153263597,3.9459929406484395
94,598.6972770816225,620.3669155146227,615.2565817791733,3.9276814880625395
95,598.6972770816225,620.218999631954,615.1904823962404,3.9172935358973455
96,598.6972770816225,620.138576948942,615.1261596176113,3.9201110119413562
97,598.6972770816225,620.0177380456491,615.0405547193018,3.9130043191584916
98,598.6972770816225,619.980326142202,614.9841962911942,3.8888983611478816
99,598.6972770816225,619.9377717592812,614.8823399539549,3.864887112843589
100,598.6972770816225,619.8078941935573,614.8241479030897,3.844869459777467
101,598.6972770816225,619.6718124050309,614.7739172615569,3.8360603978711487
102,598.6972770816225,619.6110070249182,614.7314090159789,3.822576161383088
103,598.6972770816225,619.470674164233,614.6854920087119,3.817588447426662
104,598.6972770816225,619.368882513563,614.6198117781805,3.793120509421374
105,598.6972770816225,619.248593367704,614.5530109310369,3.7812670090319687
106,598.6972770816225,619.1980987825063,614.4826434553123,3.7876279828022894
107,598.6972770816225,619.1355384589061,614.4235090559405,3.7874555424798944
108,598.6972770816225,619.0594572104521,614.3792047215035,3.78455492275405
109,598.6972770816225,618.9948678467217,614.3258169987224,3.759202478083344
110,598.6972770816225,618.9339761738661,614.2654651000558,3.724876189257881
111,598.6972770816225,618.8322293677865,614.1974766101733,3.6919646430441646
112,598.6972770816225,618.7814950370738,614.1428443101646,3.671310911481492
113,598.6972770816225,618.7745418642361,614.1145881433024,3.6589994967314574
114,598.6972770816225,618.7543542795178,614.0889001930811,3.647757756306296
